customer_id,gender,age,county,urban_rural_classification,kyc_tier,max_transaction_limit_kes,max_balance_limit_kes,betting_platform_flag,international_transaction_flag,account_age_days,initial_balance_kes,archetype
CUST_000486,Male,28,Migori,rural,tier_1,70000.0,300000.0,false,true,225,134773.8000224505,retail_standard
CUST_000487,Male,46,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,339,185267.91098810677,retail_standard
CUST_000488,Female,30,Nairobi,urban,tier_1,70000.0,300000.0,true,false,361,131306.8735135341,retail_standard
CUST_000489,Female,54,Kakamega,rural,tier_1,70000.0,300000.0,false,false,248,85105.91156619343,micro_merchant
CUST_000490,Female,32,Turkana,rural,tier_1,70000.0,300000.0,false,false,307,220379.27616916783,retail_standard
CUST_000491,Female,49,Murang'a,rural,tier_2,150000.0,500000.0,false,false,67,174662.1915114981,retail_standard
CUST_000492,Female,35,Kisumu,urban,tier_2,150000.0,500000.0,false,false,349,446616.02017232333,retail_standard
CUST_000493,Male,41,Nairobi,urban,tier_1,70000.0,300000.0,false,false,192,74335.46413058849,retail_standard
CUST_000494,Female,24,Trans Nzoia,rural,tier_1,70000.0,300000.0,false,false,269,160003.5727439126,retail_standard
CUST_000495,Female,23,Tharaka Nithi,rural,tier_2,150000.0,500000.0,false,false,112,178533.0714238792,micro_merchant
CUST_000496,Male,36,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,62,156137.4782651591,retail_standard
CUST_000497,Female,41,Garissa,rural,tier_1,70000.0,300000.0,false,false,327,151402.2413250253,retail_standard
CUST_000498,Male,32,Kiambu,semi_urban,tier_3,250000.0,500000.0,false,false,181,158383.8249303337,retail_standard
CUST_000499,Female,19,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,76,48600.092288429696,retail_standard
CUST_000500,Female,18,Nairobi,urban,tier_3,250000.0,500000.0,false,false,251,39772.43310819111,retail_standard
CUST_000501,Female,18,Nairobi,urban,tier_3,250000.0,500000.0,false,false,48,347518.943978228,retail_heavy
CUST_000502,Female,18,Mombasa,urban,tier_3,250000.0,500000.0,false,false,181,340269.2879004856,micro_merchant
CUST_000503,Female,33,Nandi,rural,tier_2,150000.0,500000.0,false,false,266,472613.8033340058,retail_standard
CUST_000504,Female,43,Nairobi,urban,tier_2,150000.0,500000.0,false,false,272,182334.69364120616,retail_standard
CUST_000505,Female,31,Mombasa,urban,tier_1,70000.0,300000.0,false,false,182,57827.53658047002,retail_heavy
CUST_000506,Male,18,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,154,89477.80031413873,retail_standard
CUST_000507,Female,30,Mombasa,urban,tier_2,150000.0,500000.0,false,false,311,184993.4383559049,retail_standard
CUST_000508,Female,30,Nairobi,urban,tier_1,70000.0,300000.0,false,false,92,66703.89603357272,retail_standard
CUST_000509,Male,52,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,55,419429.50223808637,retail_standard
CUST_000510,Male,18,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,82,285000.0,retail_standard
CUST_000511,Female,28,Elgeyo Marakwet,rural,tier_1,70000.0,300000.0,false,false,299,140179.37114679694,micro_merchant
CUST_000512,Male,49,Taita Taveta,rural,tier_1,70000.0,300000.0,false,false,187,109765.9752039246,retail_standard
CUST_000513,Male,36,Nairobi,urban,tier_1,70000.0,300000.0,false,false,42,57760.14387077494,retail_standard
CUST_000514,Male,37,Taita Taveta,rural,tier_1,70000.0,300000.0,false,false,86,239128.10744330278,corporate_sme
CUST_000515,Male,33,Siaya,rural,tier_1,70000.0,300000.0,false,false,39,114655.94713880138,retail_standard
CUST_000516,Male,35,Murang'a,rural,tier_2,150000.0,500000.0,false,false,303,159178.44988710867,retail_standard
CUST_000517,Female,39,Embu,rural,tier_1,70000.0,300000.0,false,false,185,140382.31456117073,retail_standard
CUST_000518,Male,23,Busia,rural,tier_1,70000.0,300000.0,false,false,52,82345.73878910317,retail_standard
CUST_000519,Female,40,Embu,rural,tier_1,70000.0,300000.0,false,false,104,118773.70703950599,micro_merchant
CUST_000520,Female,18,Kakamega,rural,tier_1,70000.0,300000.0,false,false,237,53653.625797919616,retail_standard
CUST_000521,Male,35,Nairobi,urban,tier_1,70000.0,300000.0,false,false,229,190057.3881182542,micro_merchant
CUST_000522,Male,33,Turkana,rural,tier_2,150000.0,500000.0,false,false,305,174583.40234371493,retail_standard
CUST_000523,Female,25,Baringo,rural,tier_2,150000.0,500000.0,false,false,38,328326.49626841705,retail_standard
CUST_000524,Male,31,Makueni,rural,tier_1,70000.0,300000.0,false,false,53,99804.61110783505,retail_standard
CUST_000525,Male,25,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,41,103098.27094927656,retail_standard
CUST_000526,Female,21,Nairobi,urban,tier_1,70000.0,300000.0,false,false,162,60197.074844435774,micro_merchant
CUST_000527,Female,28,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,true,274,161363.72221784788,retail_standard
CUST_000528,Female,20,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,252,118710.5433778927,retail_standard
CUST_000529,Male,35,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,100,86536.93249347412,retail_standard
CUST_000530,Female,20,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,250,184036.05536134093,retail_standard
CUST_000531,Female,39,Mombasa,urban,tier_1,70000.0,300000.0,false,false,250,117260.10259841855,micro_merchant
CUST_000532,Male,20,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,94,47027.5690158359,retail_standard
CUST_000533,Female,26,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,281,98334.95331365807,retail_heavy
CUST_000534,Male,25,Vihiga,rural,tier_1,70000.0,300000.0,false,false,171,164251.3019514008,retail_standard
CUST_000535,Male,45,Nairobi,urban,tier_3,250000.0,500000.0,false,false,49,152237.08587604892,retail_heavy
CUST_000536,Female,35,Kisumu,urban,tier_1,70000.0,300000.0,false,false,161,98634.05600382034,corporate_sme
CUST_000537,Male,29,Kisumu,urban,tier_2,150000.0,500000.0,false,false,288,199499.37905993688,retail_standard
CUST_000538,Male,36,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,263,172712.41705758867,retail_standard
CUST_000539,Female,18,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,120,65925.46089799058,retail_standard
CUST_000540,Female,31,Garissa,rural,tier_1,70000.0,300000.0,true,false,284,108376.29809340047,retail_standard
CUST_000541,Female,51,Turkana,rural,tier_1,70000.0,300000.0,false,false,160,181420.7754764313,corporate_sme
CUST_000542,Female,33,Kisumu,urban,tier_1,70000.0,300000.0,false,false,184,65247.94170946016,retail_standard
CUST_000543,Female,32,Kericho,rural,tier_2,150000.0,500000.0,false,false,59,152530.8931675698,retail_heavy
CUST_000544,Male,37,Nairobi,urban,tier_1,70000.0,300000.0,false,false,365,55310.72393974331,retail_standard
CUST_000545,Male,40,Mombasa,urban,tier_3,250000.0,500000.0,false,false,311,294505.91084386717,corporate_sme
CUST_000546,Male,18,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,95,175638.6913656371,corporate_sme
CUST_000547,Male,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,218,72145.33728617014,retail_standard
CUST_000548,Female,34,Busia,rural,tier_2,150000.0,500000.0,false,false,292,192624.15338676606,retail_standard
CUST_000549,Male,24,Kajiado,rural,tier_1,70000.0,300000.0,false,false,199,60460.02284524837,retail_heavy
CUST_000550,Male,45,Kwale,rural,tier_3,250000.0,500000.0,false,false,100,109712.1735809759,retail_standard
CUST_000551,Male,28,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,355,53181.772195351026,retail_heavy
CUST_000552,Male,18,Bungoma,rural,tier_3,250000.0,500000.0,false,false,120,107901.46824622704,retail_standard
CUST_000553,Female,19,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,142,362591.5123952863,micro_merchant
CUST_000554,Male,18,Nairobi,urban,tier_2,150000.0,500000.0,false,false,154,127491.40273312556,retail_standard
CUST_000555,Male,29,Nairobi,urban,tier_1,70000.0,300000.0,false,false,329,139336.9410161627,retail_standard
CUST_000556,Male,30,Homa Bay,rural,tier_2,150000.0,500000.0,false,false,198,121080.71489363,retail_heavy
CUST_000557,Female,27,West Pokot,rural,tier_1,70000.0,300000.0,false,false,271,161345.71283253547,retail_standard
CUST_000558,Female,42,Nairobi,urban,tier_2,150000.0,500000.0,false,false,332,110119.60551586245,retail_heavy
CUST_000559,Female,43,Machakos,semi_urban,tier_1,70000.0,300000.0,false,true,341,112549.87295186895,retail_standard
CUST_000560,Male,30,Kwale,rural,tier_1,70000.0,300000.0,false,false,317,113319.1449617115,corporate_sme
CUST_000561,Male,18,Murang'a,rural,tier_1,70000.0,300000.0,false,false,335,285000.0,retail_heavy
CUST_000562,Female,38,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,348,151259.229819076,micro_merchant
CUST_000563,Female,37,Busia,rural,tier_1,70000.0,300000.0,false,false,362,82050.13537895754,retail_heavy
CUST_000564,Female,35,Kericho,rural,tier_2,150000.0,500000.0,false,false,246,259078.88231386323,retail_standard
CUST_000565,Female,41,Nyamira,rural,tier_1,70000.0,300000.0,false,false,74,285000.0,retail_standard
CUST_000566,Female,20,Nairobi,urban,tier_2,150000.0,500000.0,false,false,68,81433.7701090658,micro_merchant
CUST_000567,Male,52,Tana River,rural,tier_1,70000.0,300000.0,false,false,297,72424.2692148989,retail_standard
CUST_000568,Male,22,Nairobi,urban,tier_2,150000.0,500000.0,false,false,136,163393.1596374195,retail_standard
CUST_000569,Female,39,Nandi,rural,tier_2,150000.0,500000.0,false,false,300,149315.8684929357,retail_standard
CUST_000570,Male,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,344,93447.90595751889,retail_standard
CUST_000571,Female,22,Nairobi,urban,tier_2,150000.0,500000.0,false,false,246,95821.96760442782,retail_standard
CUST_000572,Male,47,Nairobi,urban,tier_3,250000.0,500000.0,false,false,286,371142.5145863107,retail_heavy
CUST_000573,Female,29,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,123,90315.0216394189,retail_standard
CUST_000574,Female,40,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,176,99850.69994926859,retail_standard
CUST_000575,Female,34,Nairobi,urban,tier_1,70000.0,300000.0,false,false,354,186176.98816224057,retail_standard
CUST_000576,Female,30,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,304,181184.4675205188,retail_standard
CUST_000577,Female,45,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,98,67632.2804962117,retail_standard
CUST_000578,Female,29,Lamu,rural,tier_2,150000.0,500000.0,false,false,344,93716.12537623693,retail_standard
CUST_000579,Male,18,Samburu,rural,tier_1,70000.0,300000.0,false,false,197,98374.62321510061,micro_merchant
CUST_000580,Female,23,Homa Bay,rural,tier_2,150000.0,500000.0,false,false,313,125976.23971729413,retail_standard
CUST_000581,Female,37,Nairobi,urban,tier_1,70000.0,300000.0,false,true,205,122290.33596856258,retail_heavy
CUST_000582,Male,35,Kisumu,urban,tier_1,70000.0,300000.0,false,false,232,54765.306521570565,micro_merchant
CUST_000583,Male,18,Taita Taveta,rural,tier_3,250000.0,500000.0,false,false,84,276200.2004911147,retail_standard
CUST_000584,Female,24,Nairobi,urban,tier_2,150000.0,500000.0,false,false,143,194879.78085422918,retail_standard
CUST_000585,Female,26,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,272,202254.39689399378,retail_standard
CUST_000586,Male,28,Trans Nzoia,rural,tier_3,250000.0,500000.0,false,false,313,378095.3783778388,retail_standard
CUST_000587,Male,18,Turkana,rural,tier_1,70000.0,300000.0,false,false,59,88666.72920831424,retail_standard
CUST_000588,Male,25,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,55,76774.62080634796,retail_standard
CUST_000589,Male,24,Isiolo,rural,tier_1,70000.0,300000.0,false,false,262,83923.07961795024,retail_standard
CUST_000590,Female,39,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,180,100235.17649776563,retail_standard
CUST_000591,Male,40,Kwale,rural,tier_1,70000.0,300000.0,false,false,315,105456.65624947532,micro_merchant
CUST_000592,Male,30,Nairobi,urban,tier_3,250000.0,500000.0,false,false,52,121420.43959207281,retail_standard
CUST_000593,Female,28,Nairobi,urban,tier_1,70000.0,300000.0,false,false,147,40134.64185917825,retail_standard
CUST_000594,Male,33,Busia,rural,tier_1,70000.0,300000.0,false,false,41,83372.45459851284,retail_standard
CUST_000595,Male,23,Mombasa,urban,tier_1,70000.0,300000.0,false,false,268,132117.97954089398,retail_standard
CUST_000596,Female,20,Isiolo,rural,tier_1,70000.0,300000.0,false,false,318,118144.87525447199,retail_standard
CUST_000597,Female,22,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,82,201051.22162891488,retail_standard
CUST_000598,Female,25,Nyeri,rural,tier_2,150000.0,500000.0,false,false,138,475000.0,micro_merchant
CUST_000599,Female,20,Migori,rural,tier_1,70000.0,300000.0,false,false,314,161329.58114065576,retail_standard
CUST_000600,Male,33,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,43,367185.95886358677,retail_standard
CUST_000601,Female,39,Lamu,rural,tier_2,150000.0,500000.0,false,false,349,269884.8116779601,retail_standard
CUST_000602,Female,18,Kisumu,urban,tier_2,150000.0,500000.0,false,false,328,432489.3606368978,retail_standard
CUST_000603,Female,32,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,81,464069.77383607073,retail_standard
CUST_000604,Female,29,Nairobi,urban,tier_1,70000.0,300000.0,false,false,76,177570.0288861881,retail_heavy
CUST_000605,Female,35,Nyamira,rural,tier_1,70000.0,300000.0,false,false,262,157114.1400458578,retail_standard
CUST_000606,Female,31,Migori,rural,tier_1,70000.0,300000.0,false,false,33,99600.42072094628,retail_standard
CUST_000607,Male,18,Siaya,rural,tier_3,250000.0,500000.0,false,false,199,180176.9561939688,retail_standard
CUST_000608,Female,19,Nyeri,rural,tier_2,150000.0,500000.0,false,false,52,155351.3666056694,retail_standard
CUST_000609,Male,32,Uasin Gishu,rural,tier_1,70000.0,300000.0,false,false,208,150567.01690189575,retail_standard
CUST_000610,Female,42,Mombasa,urban,tier_1,70000.0,300000.0,false,false,147,76984.83512098978,retail_standard
CUST_000611,Female,18,Tharaka Nithi,rural,tier_2,150000.0,500000.0,false,false,267,167177.3113093527,retail_standard
CUST_000612,Female,35,Machakos,semi_urban,tier_2,150000.0,500000.0,false,true,325,56657.43117489569,retail_standard
CUST_000613,Female,43,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,194,261210.71585582054,retail_standard
CUST_000614,Male,30,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,245,164740.38444033684,retail_standard
CUST_000615,Female,37,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,231,230995.52016080648,retail_standard
CUST_000616,Female,24,Kisumu,urban,tier_2,150000.0,500000.0,false,false,360,381267.5828381418,retail_heavy
CUST_000617,Male,30,Mombasa,urban,tier_1,70000.0,300000.0,false,false,107,128243.2938963831,retail_standard
CUST_000618,Male,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,110,227228.0924846907,retail_standard
CUST_000619,Male,18,Kiambu,semi_urban,tier_3,250000.0,500000.0,false,false,157,98863.40919325809,retail_standard
CUST_000620,Female,41,Samburu,rural,tier_1,70000.0,300000.0,false,false,277,285000.0,micro_merchant
CUST_000621,Male,22,Elgeyo Marakwet,rural,tier_1,70000.0,300000.0,false,false,320,190059.57466851175,retail_standard
CUST_000622,Female,27,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,123,122533.40919204017,corporate_sme
CUST_000623,Male,18,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,66,225049.89675383116,micro_merchant
CUST_000624,Female,18,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,234,102543.86471026609,retail_standard
CUST_000625,Male,30,Mombasa,urban,tier_1,70000.0,300000.0,false,false,230,95533.31504304777,retail_standard
CUST_000626,Female,24,Migori,rural,tier_2,150000.0,500000.0,false,false,155,378695.819824781,retail_standard
CUST_000627,Male,35,Nairobi,urban,tier_1,70000.0,300000.0,false,false,91,43391.014660912726,retail_standard
CUST_000628,Female,36,Kirinyaga,rural,tier_1,70000.0,300000.0,false,false,315,146059.1040624759,retail_standard
CUST_000629,Female,35,Laikipia,rural,tier_1,70000.0,300000.0,true,false,314,144008.2449564302,retail_standard
CUST_000630,Female,34,Machakos,semi_urban,tier_2,150000.0,500000.0,false,false,281,475000.0,retail_standard
CUST_000631,Female,47,Nyamira,rural,tier_1,70000.0,300000.0,false,false,224,50014.08995324177,retail_standard
CUST_000632,Male,21,Kisumu,urban,tier_1,70000.0,300000.0,false,false,117,246804.86475749052,retail_standard
CUST_000633,Male,31,Nyeri,rural,tier_2,150000.0,500000.0,false,false,165,139055.443381171,retail_standard
CUST_000634,Male,43,Kisii,rural,tier_1,70000.0,300000.0,false,false,52,88259.1827919874,corporate_sme
CUST_000635,Male,44,Marsabit,rural,tier_1,70000.0,300000.0,false,false,113,59906.21650824533,retail_standard
CUST_000636,Female,18,Isiolo,rural,tier_1,70000.0,300000.0,false,false,181,64062.326172408415,retail_standard
CUST_000637,Female,28,Narok,rural,tier_2,150000.0,500000.0,false,false,176,225060.50387103664,micro_merchant
CUST_000638,Female,45,West Pokot,rural,tier_1,70000.0,300000.0,false,false,57,63282.986494523044,retail_standard
CUST_000639,Female,37,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,351,159800.25698265404,retail_standard
CUST_000640,Female,33,Meru,rural,tier_1,70000.0,300000.0,false,false,120,79225.59780196696,retail_standard
CUST_000641,Female,29,Kwale,rural,tier_1,70000.0,300000.0,false,false,201,60175.51678889458,retail_heavy
CUST_000642,Male,28,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,186,84764.59141048774,micro_merchant
CUST_000643,Male,34,Tana River,rural,tier_1,70000.0,300000.0,false,false,187,130599.58909282465,retail_standard
CUST_000644,Female,29,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,313,96072.7621741249,retail_standard
CUST_000645,Female,31,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,280,112267.84997732639,retail_standard
CUST_000646,Male,32,Nairobi,urban,tier_2,150000.0,500000.0,false,false,321,260528.38774889664,retail_standard
CUST_000647,Female,25,Mombasa,urban,tier_1,70000.0,300000.0,false,false,157,189614.52593446925,retail_standard
CUST_000648,Female,37,Nandi,rural,tier_1,70000.0,300000.0,false,false,119,94512.75702492864,retail_standard
CUST_000649,Male,61,Nakuru,semi_urban,tier_3,250000.0,500000.0,false,true,173,109125.33572077945,retail_standard
CUST_000650,Male,18,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,218,191072.95870977032,retail_heavy
CUST_000651,Female,35,Mombasa,urban,tier_2,150000.0,500000.0,false,false,143,232742.54637439433,retail_standard
CUST_000652,Female,24,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,184,53166.03867173994,micro_merchant
CUST_000653,Male,37,Meru,rural,tier_1,70000.0,300000.0,false,false,80,70702.31569268965,retail_standard
CUST_000654,Female,32,Samburu,rural,tier_1,70000.0,300000.0,false,false,226,77029.54323732246,retail_standard
CUST_000655,Male,39,Nairobi,urban,tier_1,70000.0,300000.0,false,false,269,99471.52082155523,retail_standard
CUST_000656,Female,43,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,207,75434.55980417175,retail_standard
CUST_000657,Male,33,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,323,157166.04174169095,retail_standard
CUST_000658,Female,43,Busia,rural,tier_1,70000.0,300000.0,false,false,364,49462.552787172346,micro_merchant
CUST_000659,Male,18,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,334,83491.82725033136,retail_heavy
CUST_000660,Male,47,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,61,93395.02412292326,micro_merchant
CUST_000661,Female,35,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,325,101084.42639681489,micro_merchant
CUST_000662,Male,42,Baringo,rural,tier_2,150000.0,500000.0,false,false,142,88879.91260094066,retail_standard
CUST_000663,Male,19,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,181,135806.8529089481,retail_standard
CUST_000664,Male,23,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,168,90311.11711306658,retail_standard
CUST_000665,Female,33,Migori,rural,tier_1,70000.0,300000.0,false,false,125,90661.56440913305,retail_standard
CUST_000666,Female,31,Kwale,rural,tier_1,70000.0,300000.0,false,false,324,119071.38846404776,retail_standard
CUST_000667,Female,34,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,244,79280.56625329288,retail_heavy
CUST_000668,Male,42,Marsabit,rural,tier_2,150000.0,500000.0,false,false,354,385108.9373525716,corporate_sme
CUST_000669,Male,18,Narok,rural,tier_1,70000.0,300000.0,false,false,350,140876.66545706385,retail_standard
CUST_000670,Male,41,Nairobi,urban,tier_1,70000.0,300000.0,false,false,171,73716.43067709167,retail_standard
CUST_000671,Female,32,Baringo,rural,tier_1,70000.0,300000.0,false,false,274,115704.34891387037,retail_standard
CUST_000672,Female,29,Kisumu,urban,tier_1,70000.0,300000.0,false,false,198,117423.86122326698,retail_standard
CUST_000673,Female,18,Kitui,rural,tier_1,70000.0,300000.0,false,true,196,202581.68985778402,retail_standard
CUST_000674,Female,37,Mombasa,urban,tier_1,70000.0,300000.0,false,false,278,81743.90579905205,retail_standard
CUST_000675,Male,18,Isiolo,rural,tier_3,250000.0,500000.0,false,false,261,269960.984655863,retail_standard
CUST_000676,Female,38,Mombasa,urban,tier_2,150000.0,500000.0,false,false,336,187829.6314568837,micro_merchant
CUST_000677,Female,18,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,289,232657.10863394657,retail_standard
CUST_000678,Male,32,Trans Nzoia,rural,tier_1,70000.0,300000.0,false,false,239,210445.8132986958,corporate_sme
CUST_000679,Male,30,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,338,202978.03083923517,retail_standard
CUST_000680,Male,43,Nyandarua,rural,tier_1,70000.0,300000.0,false,false,64,96799.43564463902,retail_standard
CUST_000681,Male,30,Wajir,rural,tier_1,70000.0,300000.0,false,false,286,142178.80128470427,retail_standard
CUST_000682,Male,25,Nyandarua,rural,tier_2,150000.0,500000.0,false,false,161,168070.42447310837,retail_heavy
CUST_000683,Male,26,Nairobi,urban,tier_1,70000.0,300000.0,false,false,175,255682.39447166002,micro_merchant
CUST_000684,Female,44,Migori,rural,tier_1,70000.0,300000.0,false,false,292,114780.02996498614,retail_standard
CUST_000685,Male,37,Nairobi,urban,tier_1,70000.0,300000.0,false,false,121,90103.6936157798,retail_standard
CUST_000686,Male,28,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,326,87704.6510508713,retail_standard
CUST_000687,Female,29,Nyandarua,rural,tier_1,70000.0,300000.0,false,false,197,60175.4632522637,retail_standard
CUST_000688,Female,18,Kakamega,rural,tier_2,150000.0,500000.0,false,false,147,242957.77491724017,retail_standard
CUST_000689,Female,35,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,140,73242.5746898019,retail_standard
CUST_000690,Male,18,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,171,191111.4184713058,micro_merchant
CUST_000691,Female,39,Meru,rural,tier_2,150000.0,500000.0,false,false,346,96364.7596920458,retail_standard
CUST_000692,Male,33,Kilifi,rural,tier_1,70000.0,300000.0,false,false,64,117613.42641495791,retail_heavy
CUST_000693,Male,55,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,200,196152.87974820228,retail_standard
CUST_000694,Female,20,Samburu,rural,tier_1,70000.0,300000.0,false,false,310,37624.632002034436,retail_standard
CUST_000695,Female,30,Mombasa,urban,tier_2,150000.0,500000.0,false,false,188,475000.0,micro_merchant
CUST_000696,Female,49,Nairobi,urban,tier_1,70000.0,300000.0,false,false,220,89223.09120152313,retail_standard
CUST_000697,Female,43,Garissa,rural,tier_2,150000.0,500000.0,false,false,146,197384.931553417,retail_standard
CUST_000698,Female,25,Vihiga,rural,tier_2,150000.0,500000.0,false,false,75,244773.35755062994,retail_standard
CUST_000699,Male,34,Mombasa,urban,tier_2,150000.0,500000.0,false,false,244,264455.4024957657,micro_merchant
CUST_000700,Male,32,Mombasa,urban,tier_3,250000.0,500000.0,false,false,339,210935.00810143753,retail_standard
CUST_000701,Male,34,Nairobi,urban,tier_2,150000.0,500000.0,false,false,204,302869.0065079318,micro_merchant
CUST_000702,Male,25,Nyamira,rural,tier_2,150000.0,500000.0,false,false,175,238446.13955886237,retail_heavy
CUST_000703,Female,31,Mombasa,urban,tier_2,150000.0,500000.0,false,false,73,443655.636678709,micro_merchant
CUST_000704,Male,18,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,347,238834.74514089813,retail_standard
CUST_000705,Female,33,West Pokot,rural,tier_2,150000.0,500000.0,false,false,322,475000.0,retail_standard
CUST_000706,Female,36,Nairobi,urban,tier_3,250000.0,500000.0,false,false,333,288630.5563347852,retail_standard
CUST_000707,Female,29,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,150,44741.76528329428,retail_heavy
CUST_000708,Male,18,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,240,475000.0,micro_merchant
CUST_000709,Male,41,Meru,rural,tier_1,70000.0,300000.0,false,false,175,82815.10070421708,corporate_sme
CUST_000710,Female,35,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,108,388533.77618783194,retail_standard
CUST_000711,Female,24,Kiambu,semi_urban,tier_1,70000.0,300000.0,false,false,99,111852.2938746152,micro_merchant
CUST_000712,Female,29,Nairobi,urban,tier_2,150000.0,500000.0,false,false,158,312671.53395070875,retail_standard
CUST_000713,Female,18,Kitui,rural,tier_2,150000.0,500000.0,false,false,215,130368.9676450728,retail_standard
CUST_000714,Female,21,Makueni,rural,tier_3,250000.0,500000.0,false,false,70,251509.40135315098,retail_heavy
CUST_000715,Male,26,Nairobi,urban,tier_1,70000.0,300000.0,false,false,265,97240.49130741818,retail_standard
CUST_000716,Female,44,Nakuru,semi_urban,tier_2,150000.0,500000.0,false,false,183,405090.15781340306,retail_heavy
CUST_000717,Male,25,Samburu,rural,tier_2,150000.0,500000.0,false,false,326,229050.42644521638,retail_standard
CUST_000718,Female,38,Nairobi,urban,tier_3,250000.0,500000.0,false,false,123,293706.0446632512,retail_heavy
CUST_000719,Female,26,Kisumu,urban,tier_3,250000.0,500000.0,false,false,47,62337.90468473237,retail_standard
CUST_000720,Female,34,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,134,105741.362358134,retail_standard
CUST_000721,Male,30,Nakuru,semi_urban,tier_1,70000.0,300000.0,false,false,357,135511.74183650658,retail_standard
CUST_000722,Male,40,Kisumu,urban,tier_1,70000.0,300000.0,false,false,138,123419.59950066819,retail_standard
CUST_000723,Female,26,Kiambu,semi_urban,tier_3,250000.0,500000.0,false,false,266,297432.3205873831,retail_standard
CUST_000724,Male,18,Nairobi,urban,tier_1,70000.0,300000.0,false,false,313,91911.88552702182,retail_standard
CUST_000725,Male,18,Kiambu,semi_urban,tier_2,150000.0,500000.0,false,false,125,188481.83777872982,retail_standard
CUST_000726,Male,26,Kilifi,rural,tier_2,150000.0,500000.0,false,false,245,332028.72313120787,retail_standard
CUST_000727,Male,19,Machakos,semi_urban,tier_1,70000.0,300000.0,false,false,98,35319.59725532122,retail_standard
CUST_000728,Male,36,Nairobi,urban,tier_1,70000.0,300000.0,false,false,151,148184.44168603132,retail_heavy
CUST_000729,Female,27,Nandi,rural,tier_1,70000.0,300000.0,false,false,129,93395.21023687934,retail_standard
