transaction_id,customer_id,counterparty,transaction_type,amount,direction,timestamp,paid_in,paid_out,balance,tier,hour,day_of_week,month,is_weekend,is_night,is_betting,is_international,is_kadogo,balance_after
TXN_0000003843,CUST_000911,User-14375,Received Money,2854.85,inflow,2024-07-11T12:27:22.486079+00:00,2854.85,0.0,117838.32,3,12,3,7,false,false,false,false,false,117838.32
TXN_0000003844,CUST_000143,User-41008,Received Money,1706.14,inflow,2024-07-11T12:28:51.796948+00:00,1706.14,0.0,90042.5,1,12,3,7,false,false,false,false,false,90042.5
TXN_0000003845,CUST_000337,Agent-471,Agent Deposit,1596.08,inflow,2024-07-11T12:31:52.599360+00:00,1596.08,0.0,59485.4,1,12,3,7,false,false,false,false,false,59485.4
TXN_0000003846,CUST_000922,Agent-793,Agent Withdrawal,19664.9,outflow,2024-07-11T12:32:27.312078+00:00,0.0,19664.9,125804.88,1,12,3,7,false,false,false,false,false,125804.88
TXN_0000003847,CUST_000387,Paybill-104153,Lipa Na M-PESA (Paybill),1542.81,outflow,2024-07-11T12:32:46.164986+00:00,0.0,1542.81,254928.44,2,12,3,7,false,false,false,false,false,254928.44
TXN_0000003848,CUST_000999,Agent-537,Agent Withdrawal,143.72,outflow,2024-07-11T12:34:07.718817+00:00,0.0,143.72,91224.38,1,12,3,7,false,false,false,false,false,91224.38
TXN_0000003849,CUST_000760,Merchant-2980,Lipa Na M-PESA (Buy Goods),1148.92,outflow,2024-07-11T12:34:08.205370+00:00,0.0,1148.92,234113.86,2,12,3,7,false,false,false,false,false,234113.86
TXN_0000003850,CUST_000315,Agent-385,Agent Withdrawal,591.27,outflow,2024-07-11T12:38:48.930361+00:00,0.0,591.27,174426.03,2,12,3,7,false,false,false,false,false,174426.03
TXN_0000003851,CUST_000385,User-96199,Received Money,6564.94,inflow,2024-07-11T12:44:40.705785+00:00,6564.94,0.0,40261.0,1,12,3,7,false,false,false,false,false,40261.0
TXN_0000003852,CUST_000576,User-22466,Received Money,779.41,inflow,2024-07-11T12:45:19.306537+00:00,779.41,0.0,181963.88,2,12,3,7,false,false,false,false,false,181963.88
TXN_0000003853,CUST_000503,Agent-610,Agent Deposit,211.14,inflow,2024-07-11T12:55:48.606914+00:00,211.14,0.0,476350.35,2,12,3,7,false,false,false,false,false,476350.35
TXN_0000003854,CUST_000582,Agent-686,Agent Withdrawal,7559.82,outflow,2024-07-11T12:58:20.441176+00:00,0.0,7559.82,74720.77,1,12,3,7,false,false,false,false,false,74720.77
TXN_0000003855,CUST_000400,Paybill-336868,Lipa Na M-PESA (Paybill),5523.75,outflow,2024-07-11T13:00:58.180159+00:00,0.0,5523.75,102805.87,1,13,3,7,false,false,false,false,false,102805.87
TXN_0000003856,CUST_000850,Paybill-689586,Lipa Na M-PESA (Paybill),1767.56,outflow,2024-07-11T13:02:55.220596+00:00,0.0,1767.56,106433.49,2,13,3,7,false,false,false,false,false,106433.49
TXN_0000003857,CUST_000895,User-39070,Send Money,2696.72,outflow,2024-07-11T13:03:59.010631+00:00,0.0,2696.72,41877.53,2,13,3,7,false,false,false,false,false,41877.53
TXN_0000003858,CUST_000058,Merchant-2881,Lipa Na M-PESA (Buy Goods),4197.89,outflow,2024-07-11T13:04:16.995761+00:00,0.0,4197.89,96890.17,1,13,3,7,false,false,false,false,false,96890.17
TXN_0000003859,CUST_000131,User-10617,Received Money,10626.63,inflow,2024-07-11T13:06:39.820254+00:00,10626.63,0.0,104468.98,1,13,3,7,false,false,false,false,false,104468.98
TXN_0000003860,CUST_000770,Agent-701,Agent Withdrawal,2787.41,outflow,2024-07-11T13:14:04.065341+00:00,0.0,2787.41,144323.32,3,13,3,7,false,false,false,false,false,144323.32
TXN_0000003861,CUST_000592,User-69440,Received Money,4421.97,inflow,2024-07-11T13:24:27.665500+00:00,4421.97,0.0,124693.49,3,13,3,7,false,false,false,false,false,124693.49
TXN_0000003862,CUST_000757,User-27636,Received Money,258.09,inflow,2024-07-11T13:24:30.785578+00:00,258.09,0.0,164328.53,2,13,3,7,false,false,false,false,false,164328.53
TXN_0000003863,CUST_000260,Agent-677,Agent Deposit,1578.55,inflow,2024-07-11T13:26:34.594729+00:00,1578.55,0.0,242869.39,2,13,3,7,false,false,false,false,false,242869.39
TXN_0000003864,CUST_000626,Merchant-9005,Lipa Na M-PESA (Buy Goods),459.71,outflow,2024-07-11T13:27:22.150031+00:00,0.0,459.71,369047.11,2,13,3,7,false,false,false,false,false,369047.11
TXN_0000003865,CUST_000259,M-Shwari,Others,597.65,outflow,2024-07-11T13:27:31.158130+00:00,0.0,597.65,108019.57,1,13,3,7,false,false,false,false,false,108019.57
TXN_0000003866,CUST_000627,User-60256,Received Money,2350.9,inflow,2024-07-11T13:29:10.663047+00:00,2350.9,0.0,45741.91,1,13,3,7,false,false,false,false,false,45741.91
TXN_0000003867,CUST_000216,Paybill-322108,Lipa Na M-PESA (Paybill),481.41,outflow,2024-07-11T13:29:58.283601+00:00,0.0,481.41,343934.99,2,13,3,7,false,false,false,false,false,343934.99
TXN_0000003868,CUST_000257,Merchant-1798,Lipa Na M-PESA (Buy Goods),2268.97,outflow,2024-07-11T13:31:31.511480+00:00,0.0,2268.97,45051.11,1,13,3,7,false,false,false,false,false,45051.11
TXN_0000003869,CUST_000082,Agent-173,Agent Withdrawal,554.59,outflow,2024-07-11T13:38:12.005361+00:00,0.0,554.59,72673.26,1,13,3,7,false,false,false,false,false,72673.26
TXN_0000003870,CUST_000946,User-62980,Received Money,252.01,inflow,2024-07-11T13:39:45.115078+00:00,252.01,0.0,80924.0,1,13,3,7,false,false,false,false,false,80924.0
TXN_0000003871,CUST_000480,Paybill-971721,Lipa Na M-PESA (Paybill),2307.67,outflow,2024-07-11T13:41:20.046948+00:00,0.0,2307.67,148261.81,2,13,3,7,false,false,false,false,false,148261.81
TXN_0000003872,CUST_000404,User-50650,Send Money,2446.79,outflow,2024-07-11T13:42:21.805431+00:00,0.0,2446.79,120427.27,2,13,3,7,false,false,false,false,false,120427.27
TXN_0000003873,CUST_000650,User-21306,Received Money,10304.68,inflow,2024-07-11T13:42:30.028458+00:00,10304.68,0.0,174534.86,2,13,3,7,false,false,false,false,false,174534.86
TXN_0000003874,CUST_000014,User-25254,Received Money,443.41,inflow,2024-07-11T13:43:49.449189+00:00,443.41,0.0,98547.67,1,13,3,7,false,false,false,false,false,98547.67
TXN_0000003875,CUST_000883,Paybill-635325,Lipa Na M-PESA (Paybill),3489.36,outflow,2024-07-11T13:48:17.572455+00:00,0.0,3489.36,310949.13,2,13,3,7,false,false,false,false,false,310949.13
TXN_0000003876,CUST_000405,Fuliza,Others,791.46,outflow,2024-07-11T13:57:14.466093+00:00,0.0,791.46,245323.23,2,13,3,7,false,false,false,false,false,245323.23
TXN_0000003877,CUST_000127,Agent-482,Agent Withdrawal,415.74,outflow,2024-07-11T13:58:31.048039+00:00,0.0,415.74,75144.79,1,13,3,7,false,false,false,false,false,75144.79
TXN_0000003878,CUST_000916,Merchant-9737,Lipa Na M-PESA (Buy Goods),453.05,outflow,2024-07-11T13:58:57.511536+00:00,0.0,453.05,149897.21,1,13,3,7,false,false,false,false,false,149897.21
TXN_0000003879,CUST_000978,Agent-768,Agent Withdrawal,1170.17,outflow,2024-07-11T14:05:13.228565+00:00,0.0,1170.17,254567.57,3,14,3,7,false,false,false,false,false,254567.57
TXN_0000003880,CUST_000594,User-71592,Received Money,443.99,inflow,2024-07-11T14:07:26.317151+00:00,443.99,0.0,86938.75,1,14,3,7,false,false,false,false,false,86938.75
TXN_0000003881,CUST_000277,User-90395,Send Money,2560.96,outflow,2024-07-11T14:13:21.247474+00:00,0.0,2560.96,99947.46,1,14,3,7,false,false,false,false,false,99947.46
TXN_0000003882,CUST_000511,User-45912,Send Money,2429.09,outflow,2024-07-11T14:13:28.791812+00:00,0.0,2429.09,133972.81,1,14,3,7,false,false,false,false,false,133972.81
TXN_0000003883,CUST_000828,Paybill-164626,Lipa Na M-PESA (Paybill),1181.15,outflow,2024-07-11T14:14:21.395104+00:00,0.0,1181.15,226077.99,2,14,3,7,false,false,false,false,false,226077.99
TXN_0000003884,CUST_000175,User-62728,Received Money,105.71,inflow,2024-07-11T14:16:25.387250+00:00,105.71,0.0,230171.05,2,14,3,7,false,false,false,false,false,230171.05
TXN_0000003885,CUST_000313,Merchant-8202,Lipa Na M-PESA (Buy Goods),6497.12,outflow,2024-07-11T14:22:39.165235+00:00,0.0,6497.12,467036.14,2,14,3,7,false,false,false,false,false,467036.14
TXN_0000003886,CUST_000970,User-74020,Send Money,1897.34,outflow,2024-07-11T14:26:54.032568+00:00,0.0,1897.34,64312.67,1,14,3,7,false,false,false,false,false,64312.67
TXN_0000003887,CUST_000901,User-88684,Received Money,129.12,inflow,2024-07-11T14:28:14.350885+00:00,129.12,0.0,79901.82,1,14,3,7,false,false,false,false,false,79901.82
TXN_0000003888,CUST_000063,User-24083,Send Money,7585.39,outflow,2024-07-11T14:29:37.132779+00:00,0.0,7585.39,187396.82,3,14,3,7,false,false,false,false,false,187396.82
TXN_0000003889,CUST_000830,Agent-348,Agent Deposit,487.3,inflow,2024-07-11T14:31:09.947858+00:00,487.3,0.0,243469.32,2,14,3,7,false,false,false,false,false,243469.32
TXN_0000003890,CUST_000701,User-10468,Send Money,1867.75,outflow,2024-07-11T14:34:37.454843+00:00,0.0,1867.75,147152.1,2,14,3,7,false,false,false,false,false,147152.1
TXN_0000003891,CUST_000622,User-74927,Send Money,185.57,outflow,2024-07-11T14:36:01.608230+00:00,0.0,185.57,128929.49,1,14,3,7,false,false,false,false,false,128929.49
TXN_0000003892,CUST_000553,Agent-101,Agent Withdrawal,27510.34,outflow,2024-07-11T14:37:06.104633+00:00,0.0,27510.34,209811.28,2,14,3,7,false,false,false,false,false,209811.28
TXN_0000003893,CUST_000260,User-14885,Received Money,21508.52,inflow,2024-07-11T14:42:15.332343+00:00,21508.52,0.0,264377.91,2,14,3,7,false,false,false,false,false,264377.91
TXN_0000003894,CUST_000201,Merchant-8983,Lipa Na M-PESA (Buy Goods),352.17,outflow,2024-07-11T14:42:33.342044+00:00,0.0,352.17,68297.16,1,14,3,7,false,false,false,false,false,68297.16
TXN_0000003895,CUST_000521,Mcheza,Received Money,664.08,inflow,2024-07-11T14:47:03.110863+00:00,664.08,0.0,195745.66,1,14,3,7,false,false,true,false,false,195745.66
TXN_0000003896,CUST_000690,Agent-971,Agent Deposit,4690.31,inflow,2024-07-11T14:48:55.756645+00:00,4690.31,0.0,191083.08,1,14,3,7,false,false,false,false,false,191083.08
TXN_0000003897,CUST_000707,User-90146,Send Money,8156.62,outflow,2024-07-11T14:51:30.904805+00:00,0.0,8156.62,40915.28,1,14,3,7,false,false,false,false,false,40915.28
TXN_0000003898,CUST_000068,Agent-936,Agent Withdrawal,305.13,outflow,2024-07-11T14:57:55.082597+00:00,0.0,305.13,214438.71,1,14,3,7,false,false,false,false,false,214438.71
TXN_0000003899,CUST_000980,User-20734,Received Money,640.83,inflow,2024-07-11T15:00:07.602585+00:00,640.83,0.0,76080.52,1,15,3,7,false,false,false,false,false,76080.52
TXN_0000003900,CUST_000801,Paybill-889133,Lipa Na M-PESA (Paybill),1035.09,outflow,2024-07-11T15:02:34.475229+00:00,0.0,1035.09,136351.74,1,15,3,7,false,false,false,false,false,136351.74
TXN_0000003901,CUST_000511,Agent-933,Agent Deposit,1158.39,inflow,2024-07-11T15:04:44.360454+00:00,1158.39,0.0,135131.2,1,15,3,7,false,false,false,false,false,135131.2
TXN_0000003902,CUST_000101,User-38943,Received Money,624.11,inflow,2024-07-11T15:05:56.977038+00:00,624.11,0.0,383655.78,2,15,3,7,false,false,false,false,false,383655.78
TXN_0000003903,CUST_000475,Paybill-233512,Lipa Na M-PESA (Paybill),822.72,outflow,2024-07-11T15:05:58.972884+00:00,0.0,822.72,312217.17,2,15,3,7,false,false,false,false,false,312217.17
TXN_0000003904,CUST_000678,Merchant-3514,Lipa Na M-PESA (Buy Goods),484.53,outflow,2024-07-11T15:06:26.174494+00:00,0.0,484.53,209383.21,1,15,3,7,false,false,false,false,false,209383.21
TXN_0000003905,CUST_000295,User-52999,Send Money,573.58,outflow,2024-07-11T15:08:13.083111+00:00,0.0,573.58,64697.33,1,15,3,7,false,false,false,false,false,64697.33
TXN_0000003906,CUST_000035,Agent-384,Agent Deposit,439.67,inflow,2024-07-11T15:08:41.050106+00:00,439.67,0.0,113770.17,2,15,3,7,false,false,false,false,false,113770.17
TXN_0000003907,CUST_000936,User-81229,Received Money,916.32,inflow,2024-07-11T15:13:55.949427+00:00,916.32,0.0,84798.51,2,15,3,7,false,false,false,false,false,84798.51
TXN_0000003908,CUST_000030,Agent-749,Agent Deposit,664.93,inflow,2024-07-11T15:14:36.076410+00:00,664.93,0.0,218518.92,2,15,3,7,false,false,false,false,false,218518.92
TXN_0000003909,CUST_000950,Elitebet,Send Money,284.45,outflow,2024-07-11T15:15:55.026700+00:00,0.0,284.45,181917.31,2,15,3,7,false,false,true,false,false,181917.31
TXN_0000003910,CUST_000193,Okoa Jahazi,Others,2089.67,outflow,2024-07-11T15:18:47.084606+00:00,0.0,2089.67,142284.9,1,15,3,7,false,false,false,false,false,142284.9
TXN_0000003911,CUST_000751,Agent-186,Agent Deposit,1615.27,inflow,2024-07-11T15:22:22.579852+00:00,1615.27,0.0,139133.83,1,15,3,7,false,false,false,false,false,139133.83
TXN_0000003912,CUST_000665,Merchant-6780,Lipa Na M-PESA (Buy Goods),1996.47,outflow,2024-07-11T15:22:53.720780+00:00,0.0,1996.47,85808.28,1,15,3,7,false,false,false,false,false,85808.28
TXN_0000003913,CUST_000495,M-Shwari,Others,20445.52,outflow,2024-07-11T15:26:12.507693+00:00,0.0,20445.52,163119.84,2,15,3,7,false,false,false,false,false,163119.84
TXN_0000003914,CUST_000332,Merchant-6023,Lipa Na M-PESA (Buy Goods),156.15,outflow,2024-07-11T15:27:22.837450+00:00,0.0,156.15,140130.59,1,15,3,7,false,false,false,false,true,140130.59
TXN_0000003915,CUST_000176,Agent-604,Agent Deposit,497.39,inflow,2024-07-11T15:27:24.118670+00:00,497.39,0.0,118006.34,1,15,3,7,false,false,false,false,false,118006.34
TXN_0000003916,CUST_000535,Paybill-944765,Lipa Na M-PESA (Paybill),2840.72,outflow,2024-07-11T15:27:36.233592+00:00,0.0,2840.72,140896.46,3,15,3,7,false,false,false,false,false,140896.46
TXN_0000003917,CUST_000202,Agent-554,Agent Deposit,19966.2,inflow,2024-07-11T15:29:11.580547+00:00,19966.2,0.0,132773.77,1,15,3,7,false,false,false,false,false,132773.77
TXN_0000003918,CUST_000409,User-83411,Send Money,308.65,outflow,2024-07-11T15:30:52.486191+00:00,0.0,308.65,54128.09,1,15,3,7,false,false,false,false,false,54128.09
TXN_0000003919,CUST_000338,Merchant-1533,Lipa Na M-PESA (Buy Goods),284.66,outflow,2024-07-11T15:31:40.878062+00:00,0.0,284.66,159360.95,1,15,3,7,false,false,false,false,false,159360.95
TXN_0000003920,CUST_000280,User-73356,Received Money,293.36,inflow,2024-07-11T15:33:04.493101+00:00,293.36,0.0,82161.39,1,15,3,7,false,false,false,false,false,82161.39
TXN_0000003921,CUST_000939,Merchant-3608,Lipa Na M-PESA (Buy Goods),1418.23,outflow,2024-07-11T15:34:50.759538+00:00,0.0,1418.23,390805.84,3,15,3,7,false,false,false,false,false,390805.84
TXN_0000003922,CUST_000420,User-93360,Send Money,8959.91,outflow,2024-07-11T15:36:46.648051+00:00,0.0,8959.91,435847.21,3,15,3,7,false,false,false,false,false,435847.21
TXN_0000003923,CUST_000597,User-11311,Received Money,1921.04,inflow,2024-07-11T15:38:24.518676+00:00,1921.04,0.0,204305.28,1,15,3,7,false,false,false,false,false,204305.28
TXN_0000003924,CUST_000131,User-63787,Send Money,484.3,outflow,2024-07-11T15:39:22.980166+00:00,0.0,484.3,103984.68,1,15,3,7,false,false,false,false,false,103984.68
TXN_0000003925,CUST_000473,Merchant-4281,Lipa Na M-PESA (Buy Goods),257.54,outflow,2024-07-11T15:39:50.589421+00:00,0.0,257.54,110800.99,2,15,3,7,false,false,false,false,false,110800.99
TXN_0000003926,CUST_000953,Agent-879,Agent Withdrawal,1966.55,outflow,2024-07-11T15:39:54.277612+00:00,0.0,1966.55,81536.45,1,15,3,7,false,false,false,false,false,81536.45
TXN_0000003927,CUST_000403,User-44662,Send Money,3971.37,outflow,2024-07-11T15:45:16.504355+00:00,0.0,3971.37,102608.51,1,15,3,7,false,false,false,false,false,102608.51
TXN_0000003928,CUST_000095,User-27659,Received Money,3472.45,inflow,2024-07-11T15:50:00.117990+00:00,3472.45,0.0,186291.51,2,15,3,7,false,false,false,false,false,186291.51
TXN_0000003929,CUST_000983,User-15932,Received Money,947.14,inflow,2024-07-11T15:53:51.753867+00:00,947.14,0.0,236738.47,1,15,3,7,false,false,false,false,false,236738.47
TXN_0000003930,CUST_000450,Paybill-401017,Lipa Na M-PESA (Paybill),6578.99,outflow,2024-07-11T15:56:05.881550+00:00,0.0,6578.99,43469.1,1,15,3,7,false,false,false,false,false,43469.1
TXN_0000003931,CUST_000113,User-93369,Received Money,1807.14,inflow,2024-07-11T15:57:48.166468+00:00,1807.14,0.0,188783.33,1,15,3,7,false,false,false,false,false,188783.33
TXN_0000003932,CUST_000813,Agent-207,Agent Withdrawal,2753.59,outflow,2024-07-11T15:57:52.886486+00:00,0.0,2753.59,116596.2,1,15,3,7,false,false,false,false,false,116596.2
TXN_0000003933,CUST_000890,Merchant-4834,Lipa Na M-PESA (Buy Goods),33299.05,outflow,2024-07-11T16:06:32.738998+00:00,0.0,33299.05,415048.75,2,16,3,7,false,false,false,false,false,415048.75
TXN_0000003934,CUST_000226,Paybill-639085,Lipa Na M-PESA (Paybill),162.61,outflow,2024-07-11T16:11:43.665019+00:00,0.0,162.61,87110.61,1,16,3,7,false,false,false,false,true,87110.61
TXN_0000003935,CUST_000877,User-38574,Received Money,234.62,inflow,2024-07-11T16:14:02.559205+00:00,234.62,0.0,113393.51,1,16,3,7,false,false,false,false,false,113393.51
TXN_0000003936,CUST_000317,BetLion,Others,267.81,outflow,2024-07-11T16:14:26.978090+00:00,0.0,267.81,94445.63,1,16,3,7,false,false,true,false,false,94445.63
TXN_0000003937,CUST_000002,Merchant-8707,Lipa Na M-PESA (Buy Goods),6555.8,outflow,2024-07-11T16:15:50.790697+00:00,0.0,6555.8,127102.84,1,16,3,7,false,false,false,false,false,127102.84
TXN_0000003938,CUST_000961,User-25715,Send Money,755.76,outflow,2024-07-11T16:17:14.640643+00:00,0.0,755.76,95155.2,1,16,3,7,false,false,false,false,false,95155.2
TXN_0000003939,CUST_000578,Agent-433,Agent Withdrawal,1065.88,outflow,2024-07-11T16:19:58.343199+00:00,0.0,1065.88,96468.6,2,16,3,7,false,false,false,false,false,96468.6
TXN_0000003940,CUST_000964,Agent-870,Agent Withdrawal,1445.94,outflow,2024-07-11T16:23:42.312986+00:00,0.0,1445.94,56164.85,1,16,3,7,false,false,false,false,false,56164.85
TXN_0000003941,CUST_000890,Agent-663,Agent Withdrawal,1116.16,outflow,2024-07-11T16:24:06.156547+00:00,0.0,1116.16,413932.59,2,16,3,7,false,false,false,false,false,413932.59
TXN_0000003942,CUST_000685,User-88904,Received Money,1269.33,inflow,2024-07-11T16:26:04.273647+00:00,1269.33,0.0,85928.69,1,16,3,7,false,false,false,false,false,85928.69
TXN_0000003943,CUST_000340,M-Shwari,Others,4496.71,inflow,2024-07-11T16:27:42.291920+00:00,4496.71,0.0,245697.02,1,16,3,7,false,false,false,false,false,245697.02
TXN_0000003944,CUST_000602,Reversal,Others,639.43,inflow,2024-07-11T16:28:09.709241+00:00,639.43,0.0,433058.2,2,16,3,7,false,false,false,false,false,433058.2
TXN_0000003945,CUST_000612,User-44215,Received Money,15930.83,inflow,2024-07-11T16:29:29.401838+00:00,15930.83,0.0,71959.98,2,16,3,7,false,false,false,false,false,71959.98
TXN_0000003946,CUST_000289,User-98823,Received Money,759.29,inflow,2024-07-11T16:33:41.863472+00:00,759.29,0.0,122092.21,1,16,3,7,false,false,false,false,false,122092.21
TXN_0000003947,CUST_000963,Paybill-763777,Lipa Na M-PESA (Paybill),316.74,outflow,2024-07-11T16:34:30.141653+00:00,0.0,316.74,248165.99,1,16,3,7,false,false,false,false,false,248165.99
TXN_0000003948,CUST_000554,Agent-308,Agent Withdrawal,207.64,outflow,2024-07-11T16:36:20.938056+00:00,0.0,207.64,127026.03,2,16,3,7,false,false,false,false,false,127026.03
TXN_0000003949,CUST_000349,User-91916,Received Money,125.21,inflow,2024-07-11T16:38:37.305591+00:00,125.21,0.0,69319.0,1,16,3,7,false,false,false,false,false,69319.0
TXN_0000003950,CUST_000959,Agent-619,Agent Withdrawal,574.36,outflow,2024-07-11T16:39:01.626582+00:00,0.0,574.36,43966.26,1,16,3,7,false,false,false,false,false,43966.26
TXN_0000003951,CUST_000357,Merchant-9619,Lipa Na M-PESA (Buy Goods),228.15,outflow,2024-07-11T16:39:14.971598+00:00,0.0,228.15,109604.29,1,16,3,7,false,false,false,false,false,109604.29
TXN_0000003952,CUST_000985,Agent-113,Agent Withdrawal,702.97,outflow,2024-07-11T16:42:26.566856+00:00,0.0,702.97,283249.92,1,16,3,7,false,false,false,false,false,283249.92
TXN_0000003953,CUST_000451,User-59763,Received Money,474.2,inflow,2024-07-11T16:43:22.585118+00:00,474.2,0.0,235637.73,1,16,3,7,false,false,false,false,false,235637.73
TXN_0000003954,CUST_000940,Merchant-1469,Lipa Na M-PESA (Buy Goods),1155.17,outflow,2024-07-11T16:44:58.628040+00:00,0.0,1155.17,137546.91,3,16,3,7,false,false,false,false,false,137546.91
TXN_0000003955,CUST_000122,User-92815,Send Money,572.6,outflow,2024-07-11T16:45:08.232780+00:00,0.0,572.6,261716.15,2,16,3,7,false,false,false,false,false,261716.15
TXN_0000003956,CUST_000498,User-85403,Received Money,10397.84,inflow,2024-07-11T16:45:55.039130+00:00,10397.84,0.0,169703.85,3,16,3,7,false,false,false,false,false,169703.85
TXN_0000003957,CUST_000684,Merchant-3557,Lipa Na M-PESA (Buy Goods),4378.27,outflow,2024-07-11T16:47:42.761779+00:00,0.0,4378.27,109572.5,1,16,3,7,false,false,false,false,false,109572.5
TXN_0000003958,CUST_000051,Merchant-9664,Lipa Na M-PESA (Buy Goods),36.04,outflow,2024-07-11T16:48:02.593853+00:00,0.0,36.04,260065.61,2,16,3,7,false,false,false,false,true,260065.61
TXN_0000003959,CUST_000643,Merchant-1117,Lipa Na M-PESA (Buy Goods),13372.8,outflow,2024-07-11T16:48:37.256137+00:00,0.0,13372.8,113059.39,1,16,3,7,false,false,false,false,false,113059.39
TXN_0000003960,CUST_000907,Agent-502,Agent Withdrawal,377.45,outflow,2024-07-11T16:48:49.225141+00:00,0.0,377.45,90870.47,1,16,3,7,false,false,false,false,false,90870.47
TXN_0000003961,CUST_000081,User-10326,Send Money,1127.38,outflow,2024-07-11T16:50:55.869135+00:00,0.0,1127.38,158796.05,3,16,3,7,false,false,false,false,false,158796.05
TXN_0000003962,CUST_000105,Merchant-8437,Lipa Na M-PESA (Buy Goods),1981.87,outflow,2024-07-11T16:52:43.876160+00:00,0.0,1981.87,220270.19,2,16,3,7,false,false,false,false,false,220270.19
TXN_0000003963,CUST_000381,User-74346,Send Money,26300.7,outflow,2024-07-11T16:53:00.782704+00:00,0.0,26300.7,17867.3,1,16,3,7,false,false,false,false,false,17867.3
TXN_0000003964,CUST_000041,Agent-870,Agent Deposit,1478.48,inflow,2024-07-11T16:57:11.552330+00:00,1478.48,0.0,212746.42,2,16,3,7,false,false,false,false,false,212746.42
TXN_0000003965,CUST_000044,Merchant-6741,Lipa Na M-PESA (Buy Goods),222.17,outflow,2024-07-11T16:57:27.102959+00:00,0.0,222.17,222492.11,2,16,3,7,false,false,false,false,false,222492.11
TXN_0000003966,CUST_000132,Agent-347,Agent Deposit,1922.31,inflow,2024-07-11T16:58:23.583161+00:00,1922.31,0.0,166721.52,2,16,3,7,false,false,false,false,false,166721.52
TXN_0000003967,CUST_000812,Merchant-5576,Lipa Na M-PESA (Buy Goods),1224.92,outflow,2024-07-11T16:59:46.975974+00:00,0.0,1224.92,173555.0,2,16,3,7,false,false,false,false,false,173555.0
TXN_0000003968,CUST_000491,User-63453,Send Money,1867.17,outflow,2024-07-11T17:02:45.260084+00:00,0.0,1867.17,171413.37,2,17,3,7,false,false,false,false,false,171413.37
TXN_0000003969,CUST_000254,Paybill-356931,Lipa Na M-PESA (Paybill),5634.61,outflow,2024-07-11T17:04:50.169186+00:00,0.0,5634.61,148070.67,1,17,3,7,false,false,false,false,false,148070.67
TXN_0000003970,CUST_000164,User-14193,Received Money,2183.87,inflow,2024-07-11T17:06:08.483016+00:00,2183.87,0.0,222961.95,2,17,3,7,false,false,false,false,false,222961.95
TXN_0000003971,CUST_000792,User-33752,Send Money,333.34,outflow,2024-07-11T17:09:14.140870+00:00,0.0,333.34,53480.68,1,17,3,7,false,false,false,false,false,53480.68
TXN_0000003972,CUST_000909,Fuliza,Others,775.41,inflow,2024-07-11T17:12:10.854573+00:00,775.41,0.0,125480.76,2,17,3,7,false,false,false,false,false,125480.76
TXN_0000003973,CUST_000620,User-38744,Send Money,3664.6,outflow,2024-07-11T17:15:50.090116+00:00,0.0,3664.6,280796.43,1,17,3,7,false,false,false,false,false,280796.43
TXN_0000003974,CUST_000461,User-10947,Received Money,4077.27,inflow,2024-07-11T17:21:16.533576+00:00,4077.27,0.0,89443.27,1,17,3,7,false,false,false,false,false,89443.27
TXN_0000003975,CUST_000939,Paybill-808688,Lipa Na M-PESA (Paybill),3673.61,outflow,2024-07-11T17:21:49.352542+00:00,0.0,3673.61,387132.23,3,17,3,7,false,false,false,false,false,387132.23
TXN_0000003976,CUST_000449,User-83047,Received Money,55201.33,inflow,2024-07-11T17:24:27.073246+00:00,55201.33,0.0,257617.23,2,17,3,7,false,false,false,false,false,257617.23
TXN_0000003977,CUST_000816,User-23822,Send Money,733.89,outflow,2024-07-11T17:26:08.032977+00:00,0.0,733.89,181563.75,3,17,3,7,false,false,false,false,false,181563.75
TXN_0000003978,CUST_000775,Paybill-341811,Lipa Na M-PESA (Paybill),6018.25,outflow,2024-07-11T17:26:14.629649+00:00,0.0,6018.25,125548.58,1,17,3,7,false,false,false,false,false,125548.58
TXN_0000003979,CUST_000123,Paybill-954122,Lipa Na M-PESA (Paybill),445.36,outflow,2024-07-11T17:27:35.890614+00:00,0.0,445.36,208747.4,2,17,3,7,false,false,false,false,false,208747.4
TXN_0000003980,CUST_000622,Paybill-930331,Lipa Na M-PESA (Paybill),51.86,outflow,2024-07-11T17:29:20.099088+00:00,0.0,51.86,128877.63,1,17,3,7,false,false,false,false,true,128877.63
TXN_0000003981,CUST_000822,User-17329,Send Money,376.44,outflow,2024-07-11T17:30:56.793050+00:00,0.0,376.44,101228.33,1,17,3,7,false,false,false,false,false,101228.33
TXN_0000003982,CUST_000469,User-46816,Send Money,1261.48,outflow,2024-07-11T17:32:15.033737+00:00,0.0,1261.48,176955.44,2,17,3,7,false,false,false,false,false,176955.44
TXN_0000003983,CUST_000014,Bonga Points,Others,2490.14,outflow,2024-07-11T17:32:37.517043+00:00,0.0,2490.14,96057.53,1,17,3,7,false,false,false,false,false,96057.53
TXN_0000003984,CUST_000880,Remitly,Received Money,1031.83,inflow,2024-07-11T17:33:12.897508+00:00,1031.83,0.0,70707.79,1,17,3,7,false,false,false,true,false,70707.79
TXN_0000003985,CUST_000573,User-67341,Send Money,686.34,outflow,2024-07-11T17:34:37.914788+00:00,0.0,686.34,86873.51,2,17,3,7,false,false,false,false,false,86873.51
