user_id,dominant_hour,dominant_hour_pct,has_consistent_pattern,morning_pct,lunch_pct,evening_pct,hourly_entropy,weekend_ratio,weekend_tx_count,weekday_tx_count,weekend_anomaly,month_end_tx_ratio,salary_receipt_ratio,school_fee_total,school_fee_flag,roll_1h_count,roll_24h_count,roll_24h_volume,roll_7d_avg_value,roll_30d_volume,roll_30d_count,total_tx_count,avg_tx_value
CUST_000903,16,18.1818,false,0.0,9.0909,36.3636,3.0958,0.1818,2,9,false,0.0909,0.0909,0.0,false,1,1,289.56,254.45,9753.7,11,11,886.7
CUST_000853,10,25.0,false,12.5,12.5,12.5,2.75,0.0,0,8,false,0.25,0.0,0.0,false,1,2,1028.25,375.99,9603.92,8,8,1200.49
CUST_000952,15,33.3333,false,11.1111,0.0,22.2222,2.6416,0.1111,1,8,false,0.2222,0.0,0.0,false,1,1,421.64,518.0,9139.63,9,9,1015.51
CUST_000238,23,12.5,false,12.5,25.0,0.0,3.0,0.375,3,5,false,0.25,0.125,0.0,false,1,1,1292.63,615.19,5962.43,8,8,745.3
CUST_000719,11,33.3333,false,16.6667,0.0,16.6667,2.2516,0.0,0,6,false,0.5,0.0,0.0,false,1,3,484.93,282.88,1657.57,6,6,276.26
CUST_000132,16,42.8571,false,0.0,0.0,0.0,1.8424,0.0,0,7,false,0.0,0.0,0.0,false,1,1,438.48,586.47,7632.97,7,7,1090.42
CUST_000324,19,33.3333,false,0.0,11.1111,33.3333,2.1972,0.1111,1,8,false,0.2222,0.1111,0.0,false,1,2,8241.0,2882.78,13063.9,9,9,1451.54
CUST_000516,22,16.6667,false,8.3333,16.6667,25.0,3.085,0.0833,1,11,false,0.1667,0.0833,0.0,false,1,2,5789.0,2843.93,21045.55,12,12,1753.8
CUST_000279,19,22.2222,false,0.0,11.1111,33.3333,2.7255,0.1111,1,8,false,0.0,0.0,0.0,false,1,1,3437.47,1721.04,12406.54,9,9,1378.5
CUST_000825,11,20.0,false,0.0,20.0,0.0,2.7219,0.1,1,9,false,0.1,0.1,0.0,false,1,1,15355.11,8519.95,70262.56,10,10,7026.26
CUST_000584,16,25.0,false,0.0,0.0,0.0,2.0,0.0,0,4,false,0.0,0.0,0.0,false,1,1,24.14,24.14,2856.96,4,4,714.24
CUST_000946,13,37.5,false,12.5,37.5,0.0,2.4056,0.0,0,8,false,0.25,0.125,0.0,false,1,2,647.88,331.81,10749.28,8,8,1343.66
CUST_000431,13,50.0,false,0.0,100.0,0.0,1.0,0.0,0,2,false,0.5,0.0,0.0,false,1,1,362.42,362.42,494.12,2,2,247.06
CUST_000314,16,16.6667,false,11.1111,5.5556,33.3333,3.1972,0.1111,2,16,false,0.1111,0.0,0.0,false,1,2,435.86,1110.21,22338.58,18,18,1241.03
CUST_000336,23,9.0909,false,27.2727,9.0909,18.1818,3.4594,0.1818,2,9,false,0.1818,0.0,0.0,false,1,1,2518.43,1084.49,20018.16,11,11,1819.83
CUST_000883,18,20.0,false,0.0,10.0,20.0,2.9219,0.0,0,10,false,0.2,0.0,0.0,false,1,2,11788.85,4340.1,41889.71,10,10,4188.97
CUST_000135,13,16.6667,false,0.0,16.6667,0.0,2.585,0.3333,2,4,false,0.0,0.0,0.0,false,1,1,174.72,2683.07,9567.4,6,6,1594.57
CUST_000892,20,16.6667,false,0.0,16.6667,0.0,3.085,0.0,0,12,false,0.25,0.0833,0.0,false,2,3,4962.07,1654.02,18419.72,12,12,1534.98
CUST_000283,16,30.0,false,10.0,0.0,10.0,2.6464,0.1,1,9,false,0.0,0.0,0.0,false,1,2,855.04,1104.09,12235.79,10,10,1223.58
CUST_000505,22,27.2727,false,0.0,9.0909,27.2727,2.8454,0.0,0,11,false,0.0,0.0,0.0,false,1,1,1577.46,1958.3,15182.41,11,11,1380.22
CUST_000692,11,27.2727,false,0.0,27.2727,18.1818,2.6635,0.0,0,11,false,0.0909,0.0909,0.0,false,1,1,1454.88,848.63,57683.62,11,11,5243.97
CUST_000108,20,25.0,false,0.0,25.0,0.0,2.25,0.0,0,8,false,0.125,0.0,0.0,false,1,2,20656.0,7146.8,51007.03,8,8,6375.88
CUST_000150,13,23.0769,false,7.6923,23.0769,7.6923,2.8151,0.0769,1,12,false,0.1538,0.0769,0.0,false,1,1,10021.0,3813.07,93368.74,13,13,7182.21
CUST_000355,13,18.75,false,0.0,25.0,18.75,3.3278,0.1875,3,13,false,0.0625,0.0,0.0,false,1,2,4031.43,932.51,16170.69,16,16,1010.67
CUST_000035,11,16.6667,false,0.0,16.6667,8.3333,3.085,0.0833,1,11,false,0.0,0.0,0.0,false,1,3,26333.46,5589.84,44919.4,12,12,3743.28
CUST_000550,15,27.2727,false,0.0,18.1818,36.3636,2.5949,0.0,0,11,false,0.3636,0.0909,0.0,false,1,3,3441.25,975.31,13508.63,11,11,1228.06
CUST_000123,14,20.0,false,20.0,10.0,20.0,3.1219,0.1,1,9,false,0.2,0.1,0.0,false,1,2,1485.73,978.76,11209.19,10,10,1120.92
CUST_000674,19,28.5714,false,14.2857,14.2857,42.8571,2.5216,0.1429,1,6,false,0.0,0.0,0.0,false,1,4,4809.0,2353.47,14413.25,7,7,2059.04
CUST_000054,12,22.2222,false,0.0,22.2222,0.0,2.7255,0.1111,1,8,false,0.1111,0.0,0.0,false,1,2,368.8,184.4,10816.9,9,9,1201.88
CUST_000938,11,13.3333,false,13.3333,6.6667,13.3333,3.5069,0.0667,1,14,false,0.2,0.0,0.0,false,1,3,2576.14,1016.36,12552.56,15,15,836.84
CUST_000782,17,20.0,false,0.0,10.0,20.0,2.5219,0.2,2,8,false,0.0,0.0,0.0,false,1,1,1098.81,1953.25,15729.28,10,10,1572.93
CUST_000023,17,25.0,false,12.5,25.0,25.0,2.75,0.0,0,8,false,0.125,0.0,0.0,false,1,1,8241.83,4372.45,12619.65,8,8,1577.46
CUST_000898,7,20.0,false,20.0,10.0,20.0,2.9219,0.0,0,10,false,0.0,0.0,0.0,false,1,1,1017.05,2423.35,32117.65,10,10,3211.76
CUST_000061,9,14.2857,false,7.1429,14.2857,7.1429,3.3788,0.0714,1,13,false,0.2143,0.1429,0.0,false,1,3,4781.39,1374.38,16967.36,14,14,1211.95
CUST_000600,11,18.1818,false,9.0909,0.0,27.2727,3.2776,0.1818,2,9,false,0.0,0.0,0.0,false,1,1,963.12,514.39,8616.64,11,11,783.33
CUST_000244,18,20.0,false,30.0,10.0,30.0,3.1219,0.1,1,9,false,0.1,0.1,0.0,false,1,1,4784.69,3719.12,78398.31,10,10,7839.83
CUST_000702,22,22.2222,false,0.0,22.2222,11.1111,2.9477,0.1111,1,8,false,0.0,0.0,0.0,false,1,4,11413.56,2838.1,22803.23,9,9,2533.69
CUST_000977,19,33.3333,false,11.1111,0.0,44.4444,2.4194,0.0,0,9,false,0.0,0.0,0.0,false,1,1,741.23,325.09,12154.36,9,9,1350.48
CUST_000949,18,20.0,false,20.0,13.3333,33.3333,3.1899,0.0667,1,14,false,0.1333,0.1333,0.0,false,1,2,8764.02,5009.91,27788.75,15,15,1852.58
CUST_000305,14,50.0,false,0.0,12.5,37.5,1.4056,0.25,2,6,false,0.0,0.0,0.0,false,1,1,214.89,541.33,12419.87,8,8,1552.48
CUST_000515,13,16.6667,false,5.5556,22.2222,5.5556,3.2663,0.0556,1,17,false,0.2222,0.1111,0.0,false,1,3,1718.41,4858.82,58545.35,18,18,3252.52
CUST_000900,15,33.3333,false,33.3333,11.1111,0.0,2.4194,0.1111,1,8,false,0.2222,0.1111,0.0,false,1,2,456.42,352.46,4402.0,9,9,489.11
CUST_000403,15,23.0769,false,23.0769,0.0,7.6923,2.5074,0.1538,2,11,false,0.0769,0.0769,0.0,false,1,1,452.1,379.65,12050.41,13,13,926.95
CUST_000941,23,33.3333,false,22.2222,0.0,0.0,2.4194,0.1111,1,8,false,0.0,0.0,0.0,false,1,1,91.41,597.65,6932.75,9,9,770.31
CUST_000377,10,30.0,false,0.0,10.0,20.0,2.8464,0.3,3,7,false,0.0,0.0,0.0,false,1,1,26.2,144.53,10341.32,10,10,1034.13
CUST_000005,10,30.0,false,10.0,0.0,20.0,2.8464,0.2,2,8,false,0.0,0.0,0.0,false,1,1,1876.31,2522.48,17668.95,10,10,1766.89
CUST_000436,16,37.5,false,0.0,12.5,0.0,2.4056,0.0,0,8,false,0.0,0.0,0.0,false,1,1,1626.39,851.49,10344.66,8,8,1293.08
CUST_000500,16,33.3333,false,0.0,0.0,50.0,1.9183,0.0,0,6,false,0.0,0.0,0.0,false,1,2,1182.37,2428.68,9448.64,6,6,1574.77
CUST_000180,14,33.3333,false,0.0,0.0,50.0,1.9183,0.1667,1,5,false,0.0,0.0,0.0,false,1,1,476.82,646.45,10848.53,6,6,1808.09
CUST_000330,14,22.2222,false,0.0,11.1111,11.1111,2.7255,0.2222,2,7,false,0.0,0.0,0.0,false,1,3,1214.49,1332.04,16216.61,9,9,1801.85
CUST_000784,17,13.3333,false,0.0,20.0,26.6667,3.2402,0.3333,5,10,false,0.0667,0.0667,0.0,false,1,1,12756.77,10275.38,129280.87,15,15,8618.72
CUST_000256,16,25.0,false,25.0,0.0,8.3333,2.8554,0.0,0,12,false,0.1667,0.0833,0.0,false,1,2,3290.29,1976.78,20823.2,12,12,1735.27
CUST_000293,18,20.0,false,0.0,10.0,20.0,2.9219,0.2,2,8,false,0.1,0.1,0.0,false,1,1,227.64,653.6,12192.0,10,10,1219.2
CUST_000932,20,18.1818,false,0.0,18.1818,18.1818,3.0958,0.1818,2,9,false,0.2727,0.0,0.0,false,1,3,4440.33,1149.5,9093.75,11,11,826.7
CUST_000665,15,42.8571,false,14.2857,14.2857,0.0,2.1281,0.0,0,7,false,0.0,0.0,0.0,false,1,1,547.81,516.29,11055.7,7,7,1579.39
CUST_000670,9,28.5714,false,0.0,28.5714,28.5714,1.9502,0.0,0,7,false,0.2857,0.1429,0.0,false,1,1,127.96,284.47,5509.36,7,7,787.05
CUST_000032,23,25.0,false,0.0,12.5,12.5,2.75,0.125,1,7,false,0.125,0.125,0.0,false,1,1,312.8,312.8,47904.42,8,8,5988.05
CUST_000292,9,41.1765,false,5.8824,5.8824,17.6471,2.8138,0.1765,3,14,false,0.0588,0.0,0.0,false,1,1,226.56,2626.51,25364.05,17,17,1492.0
CUST_000412,10,25.0,false,0.0,33.3333,0.0,2.4591,0.0833,1,11,false,0.25,0.0,0.0,false,2,3,4293.95,922.19,10690.92,12,12,890.91
CUST_000710,15,14.2857,false,7.1429,14.2857,28.5714,3.0931,0.2857,4,10,false,0.2143,0.0714,0.0,false,1,3,1692.12,2207.49,19987.8,14,14,1427.7
CUST_000464,12,17.6471,false,0.0,17.6471,23.5294,3.3372,0.0588,1,16,false,0.1176,0.0588,0.0,false,1,2,1412.37,1066.38,22148.71,17,17,1302.87
CUST_000172,13,36.3636,false,0.0,36.3636,27.2727,2.2999,0.1818,2,9,false,0.0909,0.0,0.0,false,1,1,2054.61,1595.96,15897.8,11,11,1445.25
CUST_000646,13,33.3333,false,0.0,44.4444,11.1111,2.6416,0.2222,2,7,false,0.0,0.0,0.0,false,1,2,923.05,1695.18,8024.05,9,9,891.56
CUST_000664,17,33.3333,false,0.0,16.6667,33.3333,2.2516,0.0,0,6,false,0.3333,0.1667,0.0,false,1,2,7324.22,2473.16,9698.89,6,6,1616.48
CUST_000119,9,16.6667,false,8.3333,25.0,25.0,3.2516,0.0833,1,11,false,0.1667,0.1667,0.0,false,1,1,2101.86,1816.68,16405.42,12,12,1367.12
CUST_000823,18,18.1818,false,9.0909,27.2727,36.3636,3.0958,0.0909,1,10,false,0.0909,0.0909,0.0,false,1,1,305.38,1512.92,13343.42,11,11,1213.04
CUST_000363,15,37.5,false,0.0,0.0,37.5,2.1556,0.0,0,8,false,0.125,0.0,0.0,false,1,1,3436.57,3436.57,10398.88,8,8,1299.86
CUST_000297,11,16.6667,false,0.0,8.3333,16.6667,3.2516,0.0833,1,11,false,0.0833,0.0,0.0,false,1,1,4042.49,8697.37,96167.17,12,12,8013.93
CUST_000112,16,21.0526,false,21.0526,0.0,31.5789,3.1953,0.2105,4,15,false,0.0,0.0,0.0,false,1,1,1353.45,1353.28,29422.09,19,19,1548.53
CUST_000474,14,11.7647,false,5.8824,11.7647,11.7647,3.4992,0.2941,5,12,false,0.0,0.0,0.0,false,1,1,496.17,1706.11,20359.15,17,17,1197.6
CUST_000813,15,30.0,false,0.0,10.0,0.0,2.4464,0.0,0,10,false,0.0,0.0,0.0,false,1,1,263.39,877.35,11774.25,10,10,1177.42
CUST_000416,10,18.1818,false,9.0909,9.0909,9.0909,3.0958,0.1818,2,9,false,0.0,0.0,0.0,false,1,2,5501.4,6872.28,93784.19,11,11,8525.84
CUST_000671,9,18.1818,false,9.0909,18.1818,27.2727,2.914,0.0909,1,10,false,0.0909,0.0,0.0,false,1,1,803.95,744.34,14886.93,11,11,1353.36
CUST_000027,12,20.0,false,10.0,30.0,20.0,3.1219,0.0,0,10,false,0.3,0.1,0.0,false,1,3,4551.93,940.61,27254.95,10,10,2725.49
CUST_000286,19,16.6667,false,8.3333,16.6667,33.3333,3.2516,0.0833,1,11,false,0.25,0.0,0.0,false,1,2,529.81,423.52,10954.67,12,12,912.89
CUST_000877,16,25.0,false,12.5,25.0,25.0,2.5,0.25,2,6,false,0.0,0.0,0.0,false,1,1,496.93,654.1,6052.64,8,8,756.58
CUST_000541,16,25.0,false,8.3333,16.6667,8.3333,2.8554,0.1667,2,10,false,0.0833,0.0,0.0,false,1,1,648.49,2487.93,28109.28,12,12,2342.44
CUST_000058,9,20.0,false,10.0,30.0,10.0,2.9219,0.0,0,10,false,0.2,0.0,0.0,false,1,2,20442.89,7920.74,45208.43,10,10,4520.84
CUST_000236,11,20.0,false,0.0,10.0,30.0,2.7219,0.0,0,10,false,0.1,0.0,0.0,false,1,1,152.76,834.3,13220.0,10,10,1322.0
CUST_000103,12,28.5714,false,14.2857,28.5714,14.2857,2.5216,0.2857,2,5,false,0.0,0.0,0.0,false,1,2,1242.7,471.68,4861.77,7,7,694.54
CUST_000440,18,25.0,false,6.25,12.5,37.5,3.25,0.0625,1,15,false,0.1875,0.0,0.0,false,1,3,7664.68,3554.18,45290.33,16,16,2830.65
CUST_000687,19,42.8571,false,0.0,14.2857,42.8571,2.1281,0.0,0,7,false,0.1429,0.0,0.0,false,1,2,655.48,404.29,4496.31,7,7,642.33
CUST_000194,23,18.1818,false,9.0909,0.0,36.3636,3.0958,0.1818,2,9,false,0.1818,0.1818,0.0,false,1,2,2094.23,619.02,11512.19,11,11,1046.56
CUST_000295,16,25.0,false,0.0,12.5,12.5,2.75,0.25,2,6,false,0.125,0.0,0.0,false,1,1,4062.21,2398.41,7543.09,8,8,942.89
CUST_000717,20,16.6667,false,0.0,8.3333,16.6667,3.4183,0.0833,1,11,false,0.0833,0.0833,0.0,false,1,1,1181.32,873.03,25134.45,12,12,2094.54
CUST_000411,16,33.3333,false,11.1111,11.1111,11.1111,2.4194,0.0,0,9,false,0.3333,0.1111,0.0,false,1,3,1927.1,642.37,23869.77,9,9,2652.2
CUST_000394,8,18.1818,false,18.1818,18.1818,18.1818,3.0958,0.1818,2,9,false,0.2727,0.0909,0.0,false,1,3,3876.49,1007.19,14606.69,11,11,1327.88
CUST_000761,17,30.0,false,0.0,10.0,30.0,2.4464,0.0,0,10,false,0.1,0.0,0.0,false,1,1,1122.89,1170.84,25077.02,10,10,2507.7
CUST_000096,19,22.2222,false,22.2222,11.1111,44.4444,2.9477,0.2222,2,7,false,0.1111,0.1111,0.0,false,1,1,2710.82,1002.89,6744.99,9,9,749.44
CUST_000174,13,23.5294,false,5.8824,35.2941,11.7647,3.1463,0.0588,1,16,false,0.2353,0.1176,0.0,false,2,3,705.6,1497.08,22407.72,17,17,1318.1
CUST_000000,9,22.2222,false,11.1111,11.1111,11.1111,2.9477,0.3333,3,6,false,0.0,0.0,0.0,false,1,1,7383.68,5227.63,68720.28,9,9,7635.59
CUST_000344,16,18.1818,false,18.1818,9.0909,18.1818,3.2776,0.3636,4,7,false,0.1818,0.0,0.0,false,1,3,4093.9,1630.76,22980.86,11,11,2089.17
CUST_000456,11,42.8571,false,14.2857,0.0,14.2857,2.1281,0.4286,3,4,false,0.1429,0.0,0.0,false,1,1,8498.19,5168.94,35712.36,7,7,5101.77
CUST_000070,19,28.5714,false,0.0,7.1429,42.8571,2.7534,0.1429,2,12,false,0.1429,0.1429,0.0,false,1,3,1577.18,818.55,18434.02,14,14,1316.72
CUST_000142,9,22.2222,false,0.0,0.0,33.3333,2.7255,0.1111,1,8,false,0.1111,0.0,0.0,false,1,1,149.78,2474.14,15166.63,9,9,1685.18
CUST_000838,17,22.2222,false,0.0,0.0,22.2222,2.7255,0.1111,1,8,false,0.2222,0.0,0.0,false,1,2,1502.67,751.34,10671.8,9,9,1185.76
CUST_000074,20,16.6667,false,16.6667,0.0,0.0,2.585,0.1667,1,5,false,0.1667,0.0,0.0,false,1,1,1721.84,2165.43,9284.51,6,6,1547.42
CUST_000911,14,25.0,false,12.5,25.0,0.0,2.75,0.0,0,8,false,0.125,0.0,0.0,false,1,1,1729.85,1729.85,14214.32,8,8,1776.79
CUST_000602,14,25.0,false,16.6667,16.6667,8.3333,2.8554,0.0833,1,11,false,0.0833,0.0,0.0,false,1,1,1512.54,1657.15,11818.44,12,12,984.87
CUST_000079,16,18.75,false,6.25,12.5,12.5,3.2028,0.125,2,14,false,0.25,0.125,0.0,false,1,4,2594.34,1021.89,27214.69,16,16,1700.92
CUST_000585,18,15.3846,false,0.0,30.7692,38.4615,3.0851,0.0769,1,12,false,0.1538,0.0769,0.0,false,1,2,1078.48,645.08,20076.03,13,13,1544.31
CUST_000237,13,16.6667,false,8.3333,33.3333,16.6667,3.2516,0.0833,1,11,false,0.0833,0.0833,0.0,false,1,1,3257.6,13395.46,87735.35,12,12,7311.28
CUST_000886,12,15.3846,false,0.0,23.0769,30.7692,3.0851,0.3077,4,9,false,0.0769,0.0,0.0,false,1,1,731.79,717.54,63794.15,13,13,4907.24
CUST_000034,18,20.0,false,10.0,10.0,30.0,2.7219,0.1,1,9,false,0.1,0.1,0.0,false,1,1,149.59,606.48,10163.11,10,10,1016.31
CUST_000326,15,14.2857,false,14.2857,28.5714,14.2857,2.8074,0.1429,1,6,false,0.0,0.0,0.0,false,1,1,2432.15,1061.54,7504.62,7,7,1072.09
CUST_000741,18,18.1818,false,18.1818,18.1818,36.3636,3.0958,0.0909,1,10,false,0.3636,0.1818,0.0,false,1,4,3164.29,672.93,14068.29,11,11,1278.94
CUST_000209,14,50.0,false,0.0,0.0,16.6667,1.7925,0.3333,2,4,false,0.0,0.0,0.0,false,1,1,1056.49,3832.8,20543.56,6,6,3423.93
CUST_000953,23,20.0,false,0.0,20.0,26.6667,3.3232,0.2,3,12,false,0.0,0.0,0.0,false,1,1,27026.54,11537.93,123493.75,15,15,8232.92
CUST_000605,16,14.2857,false,0.0,14.2857,28.5714,2.8074,0.2857,2,5,false,0.0,0.0,0.0,false,1,1,227.31,1049.54,15063.36,7,7,2151.91
CUST_000438,16,27.2727,false,9.0909,9.0909,18.1818,3.0272,0.0,0,11,false,0.3636,0.0909,0.0,false,2,5,8112.94,1272.42,17306.1,11,11,1573.28
CUST_000982,16,21.4286,false,21.4286,0.0,7.1429,3.0391,0.0,0,14,false,0.2143,0.0714,0.0,false,2,3,16352.56,4566.95,26541.65,14,14,1895.83
CUST_000111,11,16.6667,false,8.3333,0.0,16.6667,3.085,0.0833,1,11,false,0.3333,0.1667,0.0,false,1,4,5942.09,1308.9,11935.09,12,12,994.59
CUST_000217,18,18.1818,false,9.0909,0.0,36.3636,2.7322,0.0909,1,10,false,0.0,0.0,0.0,false,1,1,1165.58,3514.14,49124.85,11,11,4465.9
CUST_000202,9,25.0,false,16.6667,8.3333,25.0,3.0221,0.0,0,12,false,0.0833,0.0833,0.0,false,1,1,397.56,334.07,36098.47,12,12,3008.21
CUST_000899,14,30.0,false,10.0,10.0,20.0,2.6464,0.1,1,9,false,0.0,0.0,0.0,false,1,1,1752.51,11170.1,62867.02,10,10,6286.7
CUST_000443,20,25.0,false,0.0,25.0,12.5,2.75,0.25,2,6,false,0.125,0.0,0.0,false,1,1,553.0,1218.42,10522.89,8,8,1315.36
CUST_000407,22,16.6667,false,8.3333,0.0,16.6667,3.2516,0.1667,2,10,false,0.3333,0.0833,0.0,false,1,3,11253.99,1745.07,15058.51,12,12,1254.88
CUST_000774,17,23.0769,false,7.6923,23.0769,23.0769,2.6612,0.0769,1,12,false,0.1538,0.0,0.0,false,1,2,5599.31,1554.13,18810.17,13,13,1446.94
CUST_000482,14,16.6667,false,0.0,16.6667,16.6667,3.2516,0.0833,1,11,false,0.3333,0.1667,0.0,false,1,4,8469.37,2183.81,19318.04,12,12,1609.84
CUST_000401,17,22.2222,false,11.1111,0.0,55.5556,2.7255,0.0,0,9,false,0.1111,0.0,0.0,false,1,1,882.12,1902.38,31893.21,9,9,3543.69
CUST_000531,9,16.6667,false,8.3333,0.0,16.6667,2.9183,0.0833,1,11,false,0.0,0.0,0.0,false,1,1,5509.3,4289.61,95806.65,12,12,7983.89
CUST_000349,12,20.0,false,10.0,20.0,10.0,2.9219,0.2,2,8,false,0.0,0.0,0.0,false,1,2,4698.72,3610.3,30385.69,10,10,3038.57
CUST_000304,22,12.5,false,6.25,18.75,18.75,3.375,0.0625,1,15,false,0.1875,0.0625,0.0,false,1,3,520.13,555.79,16433.64,16,16,1027.1
CUST_000137,18,40.0,false,0.0,20.0,50.0,2.3219,0.0,0,10,false,0.2,0.1,0.0,false,1,1,560.16,958.13,10547.3,10,10,1054.73
CUST_000302,19,21.4286,false,7.1429,14.2857,42.8571,2.8963,0.0714,1,13,false,0.2143,0.0714,0.0,false,1,2,2636.79,1430.74,25580.76,14,14,1827.2
CUST_000420,22,28.5714,false,0.0,0.0,28.5714,2.5216,0.1429,1,6,false,0.1429,0.0,0.0,false,1,1,4948.22,3253.74,19732.59,7,7,2818.94
CUST_000962,15,25.0,false,0.0,12.5,0.0,2.75,0.0,0,8,false,0.125,0.0,0.0,false,1,3,12643.34,3212.94,16805.9,8,8,2100.74
CUST_000907,11,16.6667,false,8.3333,8.3333,8.3333,3.085,0.0,0,12,false,0.0833,0.0,0.0,false,1,1,1572.08,1662.26,18981.37,12,12,1581.78
CUST_000007,10,20.0,false,0.0,0.0,0.0,2.9219,0.4,4,6,false,0.1,0.0,0.0,false,1,1,2074.15,5566.1,90181.67,10,10,9018.17
CUST_000479,10,37.5,false,0.0,12.5,0.0,2.1556,0.25,2,6,false,0.125,0.0,0.0,false,1,1,3484.69,1819.7,11633.7,8,8,1454.21
CUST_000269,21,40.0,false,0.0,20.0,10.0,2.5219,0.2,2,8,false,0.2,0.1,0.0,false,1,2,1034.85,856.67,40599.97,10,10,4060.0
CUST_000679,10,30.0,false,10.0,20.0,10.0,2.8464,0.1,1,9,false,0.2,0.1,0.0,false,1,2,3385.22,1054.08,10451.65,10,10,1045.16
CUST_000912,11,22.2222,false,11.1111,0.0,22.2222,2.9477,0.1111,1,8,false,0.2222,0.1111,0.0,false,1,2,23498.61,11749.31,57278.49,9,9,6364.28
CUST_000840,9,25.0,false,0.0,0.0,12.5,2.75,0.0,0,8,false,0.0,0.0,0.0,false,1,1,148.16,546.8,6250.78,8,8,781.35
CUST_000533,11,25.0,false,8.3333,0.0,8.3333,2.6887,0.1667,2,10,false,0.0,0.0,0.0,false,1,1,5069.52,4264.93,30544.04,12,12,2545.34
CUST_000196,17,20.0,false,13.3333,13.3333,26.6667,3.4566,0.2667,4,11,false,0.0,0.0,0.0,false,1,2,928.54,3197.92,31700.41,15,15,2113.36
CUST_000301,18,37.5,false,0.0,0.0,50.0,2.1556,0.25,2,6,false,0.0,0.0,0.0,false,1,1,2485.48,1855.89,18093.11,8,8,2261.64
CUST_000085,7,16.6667,false,33.3333,8.3333,16.6667,3.4183,0.0,0,12,false,0.25,0.0833,0.0,false,1,3,1656.9,3304.61,27026.11,12,12,2252.18
CUST_000846,19,23.0769,false,23.0769,7.6923,30.7692,3.1808,0.0769,1,12,false,0.1538,0.0769,0.0,false,1,2,1815.45,796.25,10335.84,13,13,795.06
CUST_000425,17,33.3333,false,11.1111,0.0,33.3333,2.4194,0.0,0,9,false,0.1111,0.0,0.0,false,1,1,296.38,633.14,14586.53,9,9,1620.73
CUST_000625,22,20.0,false,6.6667,13.3333,26.6667,3.4566,0.2,3,12,false,0.1333,0.0667,0.0,false,1,2,1258.83,657.37,8919.21,15,15,594.61
CUST_000018,17,11.7647,false,11.7647,5.8824,29.4118,3.6169,0.0588,1,16,false,0.2353,0.0588,0.0,false,1,2,876.56,511.73,18490.95,17,17,1087.7
CUST_000873,19,20.0,false,10.0,0.0,40.0,3.1219,0.1,1,9,false,0.2,0.1,0.0,false,1,2,2767.25,1107.49,16032.69,10,10,1603.27
CUST_000931,17,18.1818,false,0.0,9.0909,27.2727,2.914,0.0909,1,10,false,0.0909,0.0,0.0,false,1,1,33.54,223.99,10053.3,11,11,913.94
CUST_000484,16,33.3333,false,16.6667,0.0,16.6667,2.2516,0.3333,2,4,false,0.0,0.0,0.0,false,1,1,1136.75,933.54,7441.69,6,6,1240.28
CUST_000576,17,22.2222,false,22.2222,11.1111,22.2222,2.7255,0.0,0,9,false,0.2222,0.1111,0.0,false,1,2,28817.29,10147.71,72078.66,9,9,8008.74
CUST_000791,11,28.5714,false,0.0,14.2857,0.0,2.5216,0.1429,1,6,false,0.0,0.0,0.0,false,1,1,3158.56,10009.17,76199.48,7,7,10885.64
CUST_000048,21,20.0,false,20.0,20.0,20.0,2.3219,0.2,1,4,false,0.2,0.0,0.0,false,1,1,483.04,483.04,4513.24,5,5,902.65
CUST_000214,23,21.4286,false,7.1429,14.2857,14.2857,3.3249,0.2143,3,11,false,0.1429,0.0714,0.0,false,1,2,3037.16,748.68,14230.11,14,14,1016.44
CUST_000718,9,22.2222,false,11.1111,0.0,22.2222,2.9477,0.0,0,9,false,0.1111,0.1111,0.0,false,1,1,1303.51,4059.12,22645.7,9,9,2516.19
CUST_000341,14,16.6667,false,8.3333,16.6667,8.3333,3.2516,0.1667,2,10,false,0.1667,0.0833,0.0,false,1,2,882.18,367.71,8164.22,12,12,680.35
CUST_000461,9,15.3846,false,0.0,15.3846,23.0769,3.2389,0.0769,1,12,false,0.2308,0.0,0.0,false,1,2,5367.46,2846.24,49169.91,13,13,3782.3
CUST_000208,12,30.0,false,0.0,40.0,10.0,2.6464,0.1,1,9,false,0.0,0.0,0.0,false,1,2,3097.01,2532.58,19172.62,10,10,1917.26
CUST_000538,23,44.4444,false,0.0,11.1111,33.3333,2.0588,0.1111,1,8,false,0.2222,0.1111,0.0,false,2,2,223.95,1537.75,13819.26,9,9,1535.47
CUST_000144,17,30.0,false,0.0,30.0,30.0,2.4464,0.1,1,9,false,0.1,0.0,0.0,false,1,1,28085.34,28085.34,55694.67,10,10,5569.47
CUST_000829,17,50.0,false,0.0,0.0,50.0,1.5,0.0,0,4,false,0.0,0.0,0.0,false,1,1,12.58,1798.14,4182.28,4,4,1045.57
CUST_000654,23,20.0,false,0.0,10.0,40.0,2.5219,0.0,0,10,false,0.5,0.1,0.0,false,1,5,12444.89,1873.18,14905.81,10,10,1490.58
CUST_000778,12,16.6667,false,0.0,33.3333,16.6667,2.585,0.0,0,6,false,0.5,0.3333,0.0,false,1,3,3551.69,1183.9,8411.03,6,6,1401.84
CUST_000624,14,33.3333,false,0.0,11.1111,11.1111,2.4194,0.1111,1,8,false,0.2222,0.2222,0.0,false,1,2,1554.44,646.8,9770.66,9,9,1085.63
